image_id,image_path,parent_image_id,field_id,capture_session,capture_date,season,variety,days_after_sowing,bbch_code,macro_stage,source,license,annotator_1,annotator_2,adjudicated_label,split
IMG_0636_subset_overlap_0_0,02_tillering/IMG_0636_subset_overlap_0_0.jpg,tillering:unknown:IMG_0636,tillering:unknown:IMG_0636,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0636_subset_overlap_0_1,02_tillering/IMG_0636_subset_overlap_0_1.jpg,tillering:unknown:IMG_0636,tillering:unknown:IMG_0636,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0636_subset_overlap_1_0,02_tillering/IMG_0636_subset_overlap_1_0.jpg,tillering:unknown:IMG_0636,tillering:unknown:IMG_0636,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0636_subset_overlap_1_1,02_tillering/IMG_0636_subset_overlap_1_1.jpg,tillering:unknown:IMG_0636,tillering:unknown:IMG_0636,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0637_subset_overlap_0_1,02_tillering/IMG_0637_subset_overlap_0_1.jpg,tillering:unknown:IMG_0637,tillering:unknown:IMG_0637,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0637_subset_overlap_1_1,02_tillering/IMG_0637_subset_overlap_1_1.jpg,tillering:unknown:IMG_0637,tillering:unknown:IMG_0637,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0638_subset_overlap_0_1,02_tillering/IMG_0638_subset_overlap_0_1.jpg,tillering:unknown:IMG_0638,tillering:unknown:IMG_0638,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0638_subset_overlap_1_1,02_tillering/IMG_0638_subset_overlap_1_1.jpg,tillering:unknown:IMG_0638,tillering:unknown:IMG_0638,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0639_subset_overlap_0_1,02_tillering/IMG_0639_subset_overlap_0_1.jpg,tillering:unknown:IMG_0639,tillering:unknown:IMG_0639,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0639_subset_overlap_1_1,02_tillering/IMG_0639_subset_overlap_1_1.jpg,tillering:unknown:IMG_0639,tillering:unknown:IMG_0639,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0640_subset_overlap_0_1,02_tillering/IMG_0640_subset_overlap_0_1.jpg,tillering:unknown:IMG_0640,tillering:unknown:IMG_0640,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0640_subset_overlap_1_1,02_tillering/IMG_0640_subset_overlap_1_1.jpg,tillering:unknown:IMG_0640,tillering:unknown:IMG_0640,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0641_subset_overlap_0_1,02_tillering/IMG_0641_subset_overlap_0_1.jpg,tillering:unknown:IMG_0641,tillering:unknown:IMG_0641,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0641_subset_overlap_1_1,02_tillering/IMG_0641_subset_overlap_1_1.jpg,tillering:unknown:IMG_0641,tillering:unknown:IMG_0641,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0643_subset_overlap_0_1,02_tillering/IMG_0643_subset_overlap_0_1.jpg,tillering:unknown:IMG_0643,tillering:unknown:IMG_0643,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0643_subset_overlap_1_1,02_tillering/IMG_0643_subset_overlap_1_1.jpg,tillering:unknown:IMG_0643,tillering:unknown:IMG_0643,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0645_subset_overlap_0_1,02_tillering/IMG_0645_subset_overlap_0_1.jpg,tillering:unknown:IMG_0645,tillering:unknown:IMG_0645,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0645_subset_overlap_1_1,02_tillering/IMG_0645_subset_overlap_1_1.jpg,tillering:unknown:IMG_0645,tillering:unknown:IMG_0645,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0646_subset_overlap_0_1,02_tillering/IMG_0646_subset_overlap_0_1.jpg,tillering:unknown:IMG_0646,tillering:unknown:IMG_0646,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0646_subset_overlap_1_1,02_tillering/IMG_0646_subset_overlap_1_1.jpg,tillering:unknown:IMG_0646,tillering:unknown:IMG_0646,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0647_subset_overlap_0_0,02_tillering/IMG_0647_subset_overlap_0_0.jpg,tillering:unknown:IMG_0647,tillering:unknown:IMG_0647,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0649_subset_overlap_1_0,02_tillering/IMG_0649_subset_overlap_1_0.jpg,tillering:unknown:IMG_0649,tillering:unknown:IMG_0649,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0649_subset_overlap_1_1,02_tillering/IMG_0649_subset_overlap_1_1.jpg,tillering:unknown:IMG_0649,tillering:unknown:IMG_0649,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0650_subset_overlap_0_1,02_tillering/IMG_0650_subset_overlap_0_1.jpg,tillering:unknown:IMG_0650,tillering:unknown:IMG_0650,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0650_subset_overlap_1_1,02_tillering/IMG_0650_subset_overlap_1_1.jpg,tillering:unknown:IMG_0650,tillering:unknown:IMG_0650,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0651_subset_overlap_0_1,02_tillering/IMG_0651_subset_overlap_0_1.jpg,tillering:unknown:IMG_0651,tillering:unknown:IMG_0651,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0651_subset_overlap_1_1,02_tillering/IMG_0651_subset_overlap_1_1.jpg,tillering:unknown:IMG_0651,tillering:unknown:IMG_0651,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0652_subset_overlap_0_1,02_tillering/IMG_0652_subset_overlap_0_1.jpg,tillering:unknown:IMG_0652,tillering:unknown:IMG_0652,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0652_subset_overlap_1_1,02_tillering/IMG_0652_subset_overlap_1_1.jpg,tillering:unknown:IMG_0652,tillering:unknown:IMG_0652,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0653_subset_overlap_0_1,02_tillering/IMG_0653_subset_overlap_0_1.jpg,tillering:unknown:IMG_0653,tillering:unknown:IMG_0653,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0653_subset_overlap_1_1,02_tillering/IMG_0653_subset_overlap_1_1.jpg,tillering:unknown:IMG_0653,tillering:unknown:IMG_0653,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0658_subset_overlap_0_0,02_tillering/IMG_0658_subset_overlap_0_0.jpg,tillering:unknown:IMG_0658,tillering:unknown:IMG_0658,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0658_subset_overlap_1_0,02_tillering/IMG_0658_subset_overlap_1_0.jpg,tillering:unknown:IMG_0658,tillering:unknown:IMG_0658,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0659_subset_overlap_0_0,02_tillering/IMG_0659_subset_overlap_0_0.jpg,tillering:unknown:IMG_0659,tillering:unknown:IMG_0659,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0659_subset_overlap_0_1,02_tillering/IMG_0659_subset_overlap_0_1.jpg,tillering:unknown:IMG_0659,tillering:unknown:IMG_0659,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0659_subset_overlap_1_0,02_tillering/IMG_0659_subset_overlap_1_0.jpg,tillering:unknown:IMG_0659,tillering:unknown:IMG_0659,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0661_subset_overlap_0_1,02_tillering/IMG_0661_subset_overlap_0_1.jpg,tillering:unknown:IMG_0661,tillering:unknown:IMG_0661,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0661_subset_overlap_1_1,02_tillering/IMG_0661_subset_overlap_1_1.jpg,tillering:unknown:IMG_0661,tillering:unknown:IMG_0661,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0662_subset_overlap_0_0,02_tillering/IMG_0662_subset_overlap_0_0.jpg,tillering:unknown:IMG_0662,tillering:unknown:IMG_0662,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0662_subset_overlap_1_0,02_tillering/IMG_0662_subset_overlap_1_0.jpg,tillering:unknown:IMG_0662,tillering:unknown:IMG_0662,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0665_subset_overlap_0_0,02_tillering/IMG_0665_subset_overlap_0_0.jpg,tillering:unknown:IMG_0665,tillering:unknown:IMG_0665,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0665_subset_overlap_1_0,02_tillering/IMG_0665_subset_overlap_1_0.jpg,tillering:unknown:IMG_0665,tillering:unknown:IMG_0665,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0668_subset_overlap_0_1,02_tillering/IMG_0668_subset_overlap_0_1.jpg,tillering:unknown:IMG_0668,tillering:unknown:IMG_0668,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0668_subset_overlap_1_1,02_tillering/IMG_0668_subset_overlap_1_1.jpg,tillering:unknown:IMG_0668,tillering:unknown:IMG_0668,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0675_subset_overlap_1_0,02_tillering/IMG_0675_subset_overlap_1_0.jpg,tillering:unknown:IMG_0675,tillering:unknown:IMG_0675,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0679_subset_overlap_0_0,02_tillering/IMG_0679_subset_overlap_0_0.jpg,tillering:unknown:IMG_0679,tillering:unknown:IMG_0679,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0679_subset_overlap_1_0,02_tillering/IMG_0679_subset_overlap_1_0.jpg,tillering:unknown:IMG_0679,tillering:unknown:IMG_0679,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0680_subset_overlap_0_0,02_tillering/IMG_0680_subset_overlap_0_0.jpg,tillering:unknown:IMG_0680,tillering:unknown:IMG_0680,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0680_subset_overlap_1_0,02_tillering/IMG_0680_subset_overlap_1_0.jpg,tillering:unknown:IMG_0680,tillering:unknown:IMG_0680,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0680_subset_overlap_1_1,02_tillering/IMG_0680_subset_overlap_1_1.jpg,tillering:unknown:IMG_0680,tillering:unknown:IMG_0680,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0682_subset_overlap_0_0,02_tillering/IMG_0682_subset_overlap_0_0.jpg,tillering:unknown:IMG_0682,tillering:unknown:IMG_0682,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0682_subset_overlap_0_1,02_tillering/IMG_0682_subset_overlap_0_1.jpg,tillering:unknown:IMG_0682,tillering:unknown:IMG_0682,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0683_subset_overlap_0_0,02_tillering/IMG_0683_subset_overlap_0_0.jpg,tillering:unknown:IMG_0683,tillering:unknown:IMG_0683,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0683_subset_overlap_0_1,02_tillering/IMG_0683_subset_overlap_0_1.jpg,tillering:unknown:IMG_0683,tillering:unknown:IMG_0683,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0686_subset_overlap_0_0,02_tillering/IMG_0686_subset_overlap_0_0.jpg,tillering:unknown:IMG_0686,tillering:unknown:IMG_0686,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0686_subset_overlap_1_0,02_tillering/IMG_0686_subset_overlap_1_0.jpg,tillering:unknown:IMG_0686,tillering:unknown:IMG_0686,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0687_subset_overlap_0_0,02_tillering/IMG_0687_subset_overlap_0_0.jpg,tillering:unknown:IMG_0687,tillering:unknown:IMG_0687,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0687_subset_overlap_1_0,02_tillering/IMG_0687_subset_overlap_1_0.jpg,tillering:unknown:IMG_0687,tillering:unknown:IMG_0687,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0688_subset_overlap_0_0,02_tillering/IMG_0688_subset_overlap_0_0.jpg,tillering:unknown:IMG_0688,tillering:unknown:IMG_0688,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0688_subset_overlap_1_0,02_tillering/IMG_0688_subset_overlap_1_0.jpg,tillering:unknown:IMG_0688,tillering:unknown:IMG_0688,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0689_subset_overlap_0_1,02_tillering/IMG_0689_subset_overlap_0_1.jpg,tillering:unknown:IMG_0689,tillering:unknown:IMG_0689,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0689_subset_overlap_1_1,02_tillering/IMG_0689_subset_overlap_1_1.jpg,tillering:unknown:IMG_0689,tillering:unknown:IMG_0689,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0690_subset_overlap_0_0,02_tillering/IMG_0690_subset_overlap_0_0.jpg,tillering:unknown:IMG_0690,tillering:unknown:IMG_0690,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0690_subset_overlap_1_0,02_tillering/IMG_0690_subset_overlap_1_0.jpg,tillering:unknown:IMG_0690,tillering:unknown:IMG_0690,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0691_subset_overlap_0_0,02_tillering/IMG_0691_subset_overlap_0_0.jpg,tillering:unknown:IMG_0691,tillering:unknown:IMG_0691,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0691_subset_overlap_1_0,02_tillering/IMG_0691_subset_overlap_1_0.jpg,tillering:unknown:IMG_0691,tillering:unknown:IMG_0691,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0692_subset_overlap_0_1,02_tillering/IMG_0692_subset_overlap_0_1.jpg,tillering:unknown:IMG_0692,tillering:unknown:IMG_0692,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0692_subset_overlap_1_0,02_tillering/IMG_0692_subset_overlap_1_0.jpg,tillering:unknown:IMG_0692,tillering:unknown:IMG_0692,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0693_subset_overlap_1_0,02_tillering/IMG_0693_subset_overlap_1_0.jpg,tillering:unknown:IMG_0693,tillering:unknown:IMG_0693,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0694_subset_overlap_0_0,02_tillering/IMG_0694_subset_overlap_0_0.jpg,tillering:unknown:IMG_0694,tillering:unknown:IMG_0694,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0694_subset_overlap_1_0,02_tillering/IMG_0694_subset_overlap_1_0.jpg,tillering:unknown:IMG_0694,tillering:unknown:IMG_0694,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0695_subset_overlap_1_0,02_tillering/IMG_0695_subset_overlap_1_0.jpg,tillering:unknown:IMG_0695,tillering:unknown:IMG_0695,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
IMG_0696_subset_overlap_0_0,02_tillering/IMG_0696_subset_overlap_0_0.jpg,tillering:unknown:IMG_0696,tillering:unknown:IMG_0696,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0696_subset_overlap_1_0,02_tillering/IMG_0696_subset_overlap_1_0.jpg,tillering:unknown:IMG_0696,tillering:unknown:IMG_0696,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0698_subset_overlap_0_0,02_tillering/IMG_0698_subset_overlap_0_0.jpg,tillering:unknown:IMG_0698,tillering:unknown:IMG_0698,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0698_subset_overlap_1_0,02_tillering/IMG_0698_subset_overlap_1_0.jpg,tillering:unknown:IMG_0698,tillering:unknown:IMG_0698,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0699_subset_overlap_0_0,02_tillering/IMG_0699_subset_overlap_0_0.jpg,tillering:unknown:IMG_0699,tillering:unknown:IMG_0699,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0699_subset_overlap_1_0,02_tillering/IMG_0699_subset_overlap_1_0.jpg,tillering:unknown:IMG_0699,tillering:unknown:IMG_0699,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0703_subset_overlap_0_0,02_tillering/IMG_0703_subset_overlap_0_0.jpg,tillering:unknown:IMG_0703,tillering:unknown:IMG_0703,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0703_subset_overlap_0_1,02_tillering/IMG_0703_subset_overlap_0_1.jpg,tillering:unknown:IMG_0703,tillering:unknown:IMG_0703,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0705_subset_overlap_0_0,02_tillering/IMG_0705_subset_overlap_0_0.jpg,tillering:unknown:IMG_0705,tillering:unknown:IMG_0705,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0705_subset_overlap_0_1,02_tillering/IMG_0705_subset_overlap_0_1.jpg,tillering:unknown:IMG_0705,tillering:unknown:IMG_0705,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0705_subset_overlap_1_1,02_tillering/IMG_0705_subset_overlap_1_1.jpg,tillering:unknown:IMG_0705,tillering:unknown:IMG_0705,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0706_subset_overlap_0_0,02_tillering/IMG_0706_subset_overlap_0_0.jpg,tillering:unknown:IMG_0706,tillering:unknown:IMG_0706,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0706_subset_overlap_0_1,02_tillering/IMG_0706_subset_overlap_0_1.jpg,tillering:unknown:IMG_0706,tillering:unknown:IMG_0706,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0707_subset_overlap_0_0,02_tillering/IMG_0707_subset_overlap_0_0.jpg,tillering:unknown:IMG_0707,tillering:unknown:IMG_0707,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0707_subset_overlap_0_1,02_tillering/IMG_0707_subset_overlap_0_1.jpg,tillering:unknown:IMG_0707,tillering:unknown:IMG_0707,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0711_subset_overlap_0_1,02_tillering/IMG_0711_subset_overlap_0_1.jpg,tillering:unknown:IMG_0711,tillering:unknown:IMG_0711,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0711_subset_overlap_1_1,02_tillering/IMG_0711_subset_overlap_1_1.jpg,tillering:unknown:IMG_0711,tillering:unknown:IMG_0711,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0713_subset_overlap_1_0,02_tillering/IMG_0713_subset_overlap_1_0.jpg,tillering:unknown:IMG_0713,tillering:unknown:IMG_0713,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
IMG_0715_subset_overlap_0_0,02_tillering/IMG_0715_subset_overlap_0_0.jpg,tillering:unknown:IMG_0715,tillering:unknown:IMG_0715,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0716_subset_overlap_0_0,02_tillering/IMG_0716_subset_overlap_0_0.jpg,tillering:unknown:IMG_0716,tillering:unknown:IMG_0716,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0716_subset_overlap_1_0,02_tillering/IMG_0716_subset_overlap_1_0.jpg,tillering:unknown:IMG_0716,tillering:unknown:IMG_0716,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0716_subset_overlap_1_1,02_tillering/IMG_0716_subset_overlap_1_1.jpg,tillering:unknown:IMG_0716,tillering:unknown:IMG_0716,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0718_subset_overlap_0_1,02_tillering/IMG_0718_subset_overlap_0_1.jpg,tillering:unknown:IMG_0718,tillering:unknown:IMG_0718,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0719_subset_overlap_1_1,02_tillering/IMG_0719_subset_overlap_1_1.jpg,tillering:unknown:IMG_0719,tillering:unknown:IMG_0719,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0720_subset_overlap_0_0,02_tillering/IMG_0720_subset_overlap_0_0.jpg,tillering:unknown:IMG_0720,tillering:unknown:IMG_0720,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0720_subset_overlap_0_1,02_tillering/IMG_0720_subset_overlap_0_1.jpg,tillering:unknown:IMG_0720,tillering:unknown:IMG_0720,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0723_subset_overlap_1_0,02_tillering/IMG_0723_subset_overlap_1_0.jpg,tillering:unknown:IMG_0723,tillering:unknown:IMG_0723,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
IMG_0723_subset_overlap_1_1,02_tillering/IMG_0723_subset_overlap_1_1.jpg,tillering:unknown:IMG_0723,tillering:unknown:IMG_0723,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
LN_0eca4ad9f87b091c043166336daf997_subset_overlap_1_0,02_tillering/LN_0eca4ad9f87b091c043166336daf997_subset_overlap_1_0.jpg,tillering:unknown:LN_0eca4ad9f87b091c043166336daf997,tillering:unknown:LN_0eca4ad9f87b091c043166336daf997,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
LN_0eca4ad9f87b091c043166336daf997_subset_overlap_1_1,02_tillering/LN_0eca4ad9f87b091c043166336daf997_subset_overlap_1_1.jpg,tillering:unknown:LN_0eca4ad9f87b091c043166336daf997,tillering:unknown:LN_0eca4ad9f87b091c043166336daf997,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
LN_2aebfeee7b0946db9c63605e44253c7_subset_overlap_1_1,02_tillering/LN_2aebfeee7b0946db9c63605e44253c7_subset_overlap_1_1.jpg,tillering:unknown:LN_2aebfeee7b0946db9c63605e44253c7,tillering:unknown:LN_2aebfeee7b0946db9c63605e44253c7,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
LN_3a3b72701f8bee4c389bb298e3231fa_subset_overlap_0_1,02_tillering/LN_3a3b72701f8bee4c389bb298e3231fa_subset_overlap_0_1.jpg,tillering:unknown:LN_3a3b72701f8bee4c389bb298e3231fa,tillering:unknown:LN_3a3b72701f8bee4c389bb298e3231fa,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
LN_ff1b283a353f0024cd7d41e773e62d4_subset_overlap_0_1,02_tillering/LN_ff1b283a353f0024cd7d41e773e62d4_subset_overlap_0_1.jpg,tillering:unknown:LN_ff1b283a353f0024cd7d41e773e62d4,tillering:unknown:LN_ff1b283a353f0024cd7d41e773e62d4,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
T0004_SD_20130504090635_01_subset_overlap_1_5,02_tillering/T0004_SD_20130504090635_01_subset_overlap_1_5.jpg,tillering:unknown:T0004_SD_20130504090635_01,tillering:unknown:T0004_SD_20130504090635_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
T0004_SD_20130504090635_01_subset_overlap_2_0,02_tillering/T0004_SD_20130504090635_01_subset_overlap_2_0.jpg,tillering:unknown:T0004_SD_20130504090635_01,tillering:unknown:T0004_SD_20130504090635_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
T0004_SD_20130726150633_01_subset_overlap_2_5,02_tillering/T0004_SD_20130726150633_01_subset_overlap_2_5.jpg,tillering:unknown:T0004_SD_20130726150633_01,tillering:unknown:T0004_SD_20130726150633_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
T0004_SD_20130726150633_01_subset_overlap_3_6,02_tillering/T0004_SD_20130726150633_01_subset_overlap_3_6.jpg,tillering:unknown:T0004_SD_20130726150633_01,tillering:unknown:T0004_SD_20130726150633_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
T0004_SD_20130726150634_02_subset_overlap_2_2,02_tillering/T0004_SD_20130726150634_02_subset_overlap_2_2.jpg,tillering:unknown:T0004_SD_20130726150634_02,tillering:unknown:T0004_SD_20130726150634_02,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
T0004_SD_20130727120628_02_subset_overlap_4_1,02_tillering/T0004_SD_20130727120628_02_subset_overlap_4_1.jpg,tillering:unknown:T0004_SD_20130727120628_02,tillering:unknown:T0004_SD_20130727120628_02,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_3,02_tillering/TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130428160231_01,tillering:unknown:TD001_GXBS01_LS_20130428160231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
TD001_GXBS01_LS_20130428160231_01_subset_overlap_1_3,02_tillering/TD001_GXBS01_LS_20130428160231_01_subset_overlap_1_3.jpg,tillering:unknown:TD001_GXBS01_LS_20130428160231_01,tillering:unknown:TD001_GXBS01_LS_20130428160231_01,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
